Wall time,Step,Value
1731247055.2611237,354,0.0006806821329519153
1731247062.1599472,358,0.000675925228279084
1731247069.1323922,362,0.0006706657586619258
1731247070.9684262,363,0.0006692733149975538
1731247072.703173,364,0.0006678501376882195
1731247074.4220378,365,0.000666396226733923
1731247076.1594963,366,0.0006649118731729686
1731247077.8774078,367,0.0006633971934206784
1731247096.9543252,378,0.0006447760388255119
1731247151.8970876,386,0.0006290622404776514
1731247158.833123,390,0.0006205536774359643
1731247162.2906957,392,0.0006161420606076717
1731247165.7392414,394,0.0006116279400885105
1731247171.201234,397,0.0006046681082807481
1731247180.1032891,402,0.0005925805890001357
1731247183.60039,404,0.0005875802598893642
1731247192.5671048,409,0.0005746830720454454
1731247199.5721066,413,0.0005639740265905857
1731247201.2994046,414,0.0005612445529550314
1731247203.1180875,415,0.0005584947648458183
1731247208.3267388,418,0.0005501257837750018
1731247213.5882726,421,0.0005415832274593413
1731247215.3877974,422,0.0005386983975768089
1731247220.8055458,425,0.0005299359327182174
1731247222.5572774,426,0.0005269800894893706
1731247229.5247908,430,0.000514988845679909
1731247238.1585689,435,0.0004996442585252225
1731247239.8803706,436,0.0004965309053659439
1731247241.630881,437,0.0004934034077450633
1731247245.122606,439,0.0004871072596870363
1731247248.5794594,441,0.00048075822996906936
1731247252.0426502,443,0.00047435882152058184
1731247253.7680385,444,0.0004711409565061331
1731247257.216815,446,0.0004646705638151616
1731247305.3873105,450,0.0004515996261034161
1731247308.9614017,452,0.00044500414514914155
1731247315.9104147,456,0.0004317058774176985
1731247322.9068875,460,0.00041828161920420825
1731247324.6544566,461,0.0004149082815274596
1731247331.7545414,465,0.0004013556754216552
1731247333.5426898,466,0.0003979543107561767
1731247337.0292912,468,0.00039113807724788785
1731247340.534834,470,0.0003843060112558305
1731247347.5068462,474,0.00037060477188788354
1731247349.3015926,475,0.00036717369221150875
1731247354.6435528,478,0.00035687178024090827
1731247358.2298744,480,0.0003499999875202775
1731247359.9757793,481,0.0003465639310888946
1731247363.4587202,483,0.00033969312789849937
1731247365.1909666,484,0.00033625905052758753
1731247370.548085,487,0.0003259661025367677
1731247372.318747,488,0.0003225393302273005
1731247374.0618057,489,0.00031911517726257443
1731247377.5986516,491,0.0003122761263512075
1731247382.9067428,494,0.00030204569338820875
1731247389.9658353,498,0.0002884712885133922
1731247397.0494244,502,0.0002749917912296951
1731247398.8707874,503,0.00027163917548023164
1731247409.6074474,509,0.00025169336004182696
1731247411.585213,510,0.0002484003489371389
1731247413.3098938,511,0.0002451171458233148
1731247454.162017,512,0.00024184405629057437
1731247456.1210063,513,0.00023858137137722224
1731247457.8396695,514,0.00023532944032922387
1731247463.119267,517,0.00022564118262380362
1731247464.836991,518,0.00022243532293941826
1731247466.6531055,519,0.00021924175962340087
1731247490.9655726,533,0.000175992856384255
1731247492.8929904,534,0.00017301991465501487
1731247496.5353987,536,0.00016712550132069737
1731247498.3159175,537,0.0001642045972403139
1731247500.0406284,538,0.0001613015920156613
1731247503.7464776,540,0.0001555504131829366
1731247507.5118968,542,0.0001498742203693837
