Wall time,Step,Value
1731246220.333917,3,-0.042231082916259766
1731246222.360211,4,0.018510520458221436
1731246234.2912633,10,0.6022566556930542
1731246241.551405,14,0.7157542705535889
1731246243.3917904,15,0.722633421421051
1731246249.4509225,18,0.7876850366592407
1731246251.232136,19,0.8027592897415161
1731246253.0087755,20,0.8189130425453186
1731246256.6726172,22,0.86087965965271
1731246258.452494,23,0.8922331929206848
1731246264.0095387,26,0.93133544921875
1731246266.0189004,27,0.9389504790306091
1731246287.5747664,38,0.9702929258346558
1731246291.3694663,40,0.975192666053772
1731246304.866199,47,0.9839308857917786
1731246306.813668,48,0.9867269396781921
1731246308.6605465,49,0.9868584275245667
1731246312.4557083,51,0.9882816076278687
1731246318.1166701,54,0.987541139125824
1731246324.0447898,57,0.9913718104362488
1731246329.8260727,60,0.9952027201652527
1731246331.7967513,61,0.9945350289344788
1731246333.8063211,62,0.996040940284729
1731246335.8140144,63,0.9957093000411987
1731246379.5904438,65,0.9966480135917664
1731246381.3108826,66,0.9961585998535156
1731246383.0299423,67,0.9969426989555359
1731246384.7484992,68,0.9964277744293213
1731246388.2004976,70,0.9966119527816772
1731246389.9192684,71,0.9975636005401611
1731246400.2470028,77,0.9979578852653503
1731246403.70766,79,0.9982335567474365
1731246409.343889,82,0.9982258677482605
1731246414.9355714,85,0.9983814358711243
1731246422.740881,89,0.9985775351524353
1731246440.6586258,99,0.9988788366317749
1731246447.807331,103,0.9989703893661499
1731246453.1034627,106,0.9989522695541382
1731246454.8367877,107,0.9990063309669495
1731246458.632133,109,0.9989962577819824
1731246470.872664,116,0.9991281628608704
1731246480.3253837,121,0.9992011189460754
1731246487.722608,125,0.999155580997467
1731246489.6878972,126,0.9992524981498718
1731246535.1580665,128,0.9992570877075195
1731246538.6930125,130,0.9992783069610596
1731246549.2254684,136,0.999308705329895
1731246550.9658248,137,0.9993438720703125
1731246563.2093709,144,0.9994292259216309
1731246566.8927026,146,0.9993777275085449
1731246568.8394992,147,0.9993492960929871
1731246574.2527761,150,0.9994415044784546
1731246586.4962437,157,0.9994494915008545
1731246591.676505,160,0.9994909167289734
1731246595.1617563,162,0.9994438886642456
1731246599.0949066,164,0.9994573593139648
1731246610.0904973,170,0.9995084404945374
1731246611.8195932,171,0.999501645565033
1731246613.5437548,172,0.9994796514511108
1731246622.220084,177,0.9995652437210083
1731246629.6742022,181,0.9995929598808289
1731246634.9896057,184,0.9995858073234558
1731246636.70934,185,0.9996137022972107
1731246638.4304018,186,0.9995819926261902
