Wall time,Step,Value
1731247158.8331068,390,3.7908830563537776e-07
1731247162.290679,392,3.836585733552056e-07
1731247165.739225,394,3.5480999827086634e-07
1731247171.201218,397,3.858290824609867e-07
1731247180.1032715,402,3.2826361007209925e-07
1731247183.600374,404,3.3746721328498097e-07
1731247192.5670888,409,3.3206151783815585e-07
1731247199.5720906,413,3.1960115620677243e-07
1731247201.2993884,414,3.309214093860646e-07
1731247203.1180656,415,2.787518837976677e-07
1731247208.3267224,418,3.443300897743029e-07
1731247213.5882554,421,2.8729544965244713e-07
1731247215.3877814,422,2.933537643912132e-07
1731247220.8055305,425,3.2053634413387044e-07
1731247222.5572615,426,2.8381003858157783e-07
1731247229.5247746,430,2.419371867290465e-07
1731247238.1585531,435,2.571318873378914e-07
1731247239.880353,436,2.5290179905823607e-07
1731247241.6308644,437,2.839603325810458e-07
1731247245.122589,439,2.9441736160151777e-07
1731247248.579437,441,2.3983972141650156e-07
1731247252.0426276,443,2.6757948035083245e-07
1731247253.7680156,444,2.535804242143058e-07
1731247257.216792,446,2.5149117277578625e-07
1731247305.3872943,450,2.629795403663593e-07
1731247308.9613857,452,2.702520305319922e-07
1731247315.9103992,456,2.418893814137846e-07
1731247322.906871,460,2.492866713055264e-07
1731247324.6544373,461,2.6751973791760975e-07
1731247331.7545197,465,2.074991698464146e-07
1731247333.542674,466,2.3962357431628334e-07
1731247337.029275,468,2.3938343929330586e-07
1731247340.534816,470,2.457718437653966e-07
1731247347.5068297,474,1.9118209593216307e-07
1731247349.3015745,475,2.667709395609563e-07
1731247354.6435363,478,2.040866888819437e-07
1731247358.2298582,480,1.9875793100254668e-07
1731247359.9757628,481,1.9612355117715197e-07
1731247363.4587038,483,2.3769116808125546e-07
1731247365.1909504,484,1.981486406066324e-07
1731247370.5480652,487,2.1017815754476032e-07
1731247372.3187187,488,2.3310053620662075e-07
1731247374.06179,489,2.2210343786355224e-07
1731247377.5986333,491,1.7082575709537196e-07
1731247382.9067268,494,1.7395876739101368e-07
1731247389.9658175,498,2.1325828925000678e-07
1731247397.0494065,502,1.9611907475791668e-07
1731247398.8707688,503,1.9173863563537452e-07
1731247409.6074312,509,1.9681554874750873e-07
1731247411.5851927,510,1.8111710176071938e-07
1731247413.309878,511,1.9638790149656415e-07
1731247454.1620018,512,2.0561549263220513e-07
1731247456.1209905,513,1.6638196598250943e-07
1731247457.8396525,514,2.090717146074894e-07
1731247463.119251,517,1.9995690081486828e-07
1731247464.836975,518,1.8788412603498728e-07
1731247466.6530895,519,1.772270508126894e-07
1731247490.965554,533,1.70728853277069e-07
1731247492.8929753,534,1.75359389231744e-07
1731247496.535376,536,1.562038107749686e-07
1731247498.315902,537,1.9050665400754951e-07
