Output,Target,Error
-2.063306048512458801e-02,-2.076699957251548767e-02,1.339390873908996582e-04
-2.019666135311126709e-04,-3.100000030826777220e-04,1.080333895515650511e-04
9.108793921768665314e-03,8.990000002086162567e-03,1.187939196825027466e-04
-6.195764988660812378e-02,-6.161199882626533508e-02,3.456510603427886963e-04
-3.007854335010051727e-02,-3.006099909543991089e-02,1.754425466060638428e-05
2.400581724941730499e-02,2.386499941349029541e-02,1.408178359270095825e-04
2.177647687494754791e-02,2.169699966907501221e-02,7.947720587253570557e-05
-6.506314873695373535e-02,-6.500799953937530518e-02,5.514919757843017578e-05
-3.328942507505416870e-02,-3.315800055861473083e-02,1.314245164394378662e-04
-1.532661821693181992e-02,-1.518900040537118912e-02,1.376178115606307983e-04
-5.196265131235122681e-02,-5.203299969434738159e-02,7.034838199615478516e-05
-4.103544633835554123e-03,-4.029999952763319016e-03,7.354468107223510742e-05
3.142326697707176208e-02,3.130000084638595581e-02,1.232661306858062744e-04
1.622103527188301086e-02,1.611899957060813904e-02,1.020357012748718262e-04
9.935063309967517853e-03,9.920000098645687103e-03,1.506321132183074951e-05
6.267628818750381470e-02,6.284700334072113037e-02,1.707151532173156738e-04
4.670396447181701660e-02,4.677600041031837463e-02,7.203593850135803223e-05
1.185742672532796860e-02,1.177900005131959915e-02,7.842667400836944580e-05
4.174856469035148621e-02,4.182599857449531555e-02,7.743388414382934570e-05
7.219812273979187012e-02,7.210499793291091919e-02,9.312480688095092773e-05
-5.979698523879051208e-02,-5.975899845361709595e-02,3.798678517341613770e-05
3.105835244059562683e-02,3.099000081419944763e-02,6.835162639617919922e-05
5.495198071002960205e-02,5.481500178575515747e-02,1.369789242744445801e-04
-5.056609585881233215e-02,-5.048700049519538879e-02,7.909536361694335938e-05
-7.566181011497974396e-03,-7.439999841153621674e-03,1.261811703443527222e-04
-2.530905045568943024e-02,-2.479499951004981995e-02,5.140509456396102905e-04
3.033107146620750427e-02,3.006099909543991089e-02,2.700723707675933838e-04
-7.199202477931976318e-02,-7.210499793291091919e-02,1.129731535911560059e-04
4.510127007961273193e-02,4.522899910807609558e-02,1.277290284633636475e-04
-7.813987135887145996e-02,-7.919400185346603394e-02,1.054130494594573975e-03
-5.691357702016830444e-02,-5.697799846529960632e-02,6.442144513130187988e-05
4.200646281242370605e-02,4.213500022888183594e-02,1.285374164581298828e-04
-3.903868375346064568e-03,-3.719999920576810837e-03,1.838684547692537308e-04
1.187494490295648575e-02,1.177900005131959915e-02,9.594485163688659668e-05
2.716919593513011932e-02,2.727299928665161133e-02,1.038033515214920044e-04
-4.407086968421936035e-02,-4.399200156331062317e-02,7.886812090873718262e-05
6.369709968566894531e-02,6.377299875020980835e-02,7.589906454086303711e-05
-6.892064958810806274e-02,-6.902000308036804199e-02,9.935349225997924805e-05
1.770212687551975250e-02,1.766799949109554291e-02,3.412738442420959473e-05
-7.478906307369470596e-03,-7.439999841153621674e-03,3.890646621584892273e-05
-6.410524249076843262e-02,-6.377299875020980835e-02,3.322437405586242676e-04
