Wall time,Step,Value
1731821007.0308666,3,0.0009997831657528877
1731821009.117396,4,0.0009996144799515605
1731821022.1108234,10,0.0009975923458114266
1731821030.3733654,14,0.0009952846448868513
1731821032.4529212,15,0.0009945882484316826
1731821038.6294,18,0.0009922132594510913
1731821040.679256,19,0.0009913266403600574
1731821042.7216082,20,0.0009903926402330399
1731821046.4182434,22,0.0009883829625323415
1731821048.2581193,23,0.0009873074013739824
1731821054.494002,26,0.0009837995748966932
1731821056.5878885,27,0.0009825368179008365
1731821083.2056963,40,0.0009619397460483015
1731821097.2519834,47,0.0009477103012613952
1731821099.2428591,48,0.0009455032413825393
1731821101.3811011,49,0.0009432532824575901
1731821105.491418,51,0.0009386254823766649
1731821111.2994816,54,0.0009313672198913991
1731821117.4480417,57,0.0009237347985617816
1731821123.4184732,60,0.0009157347958534956
1731821125.3708718,61,0.0009129876852966845
1731821127.4373112,62,0.0009102007024921477
1731821129.4561393,63,0.0009073742548935115
1731821255.3351092,65,0.000901603780221194
1731821257.101419,66,0.0008986603352241218
1731821258.8572893,67,0.0008956784731708467
1731821260.6160545,68,0.0008926584850996733
1731821264.1491582,70,0.0008865052368491888
1731821265.9047666,71,0.0008833725587464869
1731821276.5621908,77,0.0008638115832582116
1731821280.0707548,79,0.00085700728232041
1731821285.4259853,82,0.0008465436985716224
1731821297.730804,89,0.0008209758088923991
1731821316.1113884,99,0.0007818531594239175
1731821323.3973615,103,0.0007654220098629594
1731821329.2880914,106,0.0007528286660090089
1731821331.2580464,107,0.0007485816604457796
1731821334.9653506,109,0.0007400160538963974
1731821347.6271389,116,0.000709329848177731
1731821356.4236488,121,0.0006867974880151451
1731821364.3781936,125,0.0006684449035674334
1731821366.3469534,126,0.0006638150662183762
1731821493.9230218,128,0.0006545084761455655
1731821497.694617,130,0.0006451423396356404
1731821509.195463,136,0.0006167226820252836
1731821510.9564428,137,0.0006119440076872706
1731821523.3033128,144,0.0005782172083854675
1731821526.8744407,146,0.0005685061914846301
1731821528.7231882,147,0.0005636404966935515
1731821534.172453,150,0.0005490085459314287
1731821546.4026482,157,0.0005147240590304136
1731821551.7995565,160,0.0005000000237487257
1731821555.3026903,162,0.0004901831271126866
1731821558.8298054,164,0.00048037010128609836
1731821569.5698822,170,0.0004509914433583617
1731821571.3104682,171,0.0004461087810341269
1731821573.0699196,172,0.00044123129919171333
1731821581.9694438,177,0.00041693830280564725
1731821594.4140482,184,0.0003832773072645068
1731821596.182893,185,0.00037850989610888064
1731821597.9870684,186,0.0003737542137969285
1731821605.403888,190,0.00035485764965415
1731821607.1418395,191,0.0003501673636492342
1731821732.9044597,192,0.0003454915131442249
1731821745.4417477,199,0.00031320250127464533
1731821750.8501575,202,0.0002996255934704095
1731821752.662607,203,0.00029513798654079437
1731821754.4336526,204,0.00029067014111205935
1731821756.1971486,205,0.00028622246463783085
1731821759.7526486,207,0.00027738933567889035
1731821766.920392,211,0.00025998393539339304
1731821770.5402763,213,0.0002514183579478413
1731821774.1610844,215,0.00024294863396789879
1731821781.191428,219,0.00022630966850556433
1731821782.9621658,220,0.00022221489052753896
1731821784.8044593,221,0.00021814687352161855
1731821790.2334516,224,0.0002061073755612597
1731821799.7563682,229,0.000186613091500476
1731821819.1559224,239,0.0001499345962656662
1731821828.509107,244,0.0001328387443209067
1731821830.291894,245,0.00012952444376423955
1731821832.0881724,246,0.00012624583905562758
1731821979.7989001,258,8.97992795216851e-05
1731821981.5893931,259,8.701233309693635e-05
1731821983.3663177,260,8.42651934362948e-05
1731822003.369347,271,5.674669228028506e-05
