Output,Target,Error
-4.445767402648925781e-02,-4.430099949240684509e-02,1.566745340824127197e-04
-2.492773532867431641e-02,-2.479499951004981995e-02,1.327358186244964600e-04
-2.592534758150577545e-02,-2.603399939835071564e-02,1.086518168449401855e-04
-5.203713476657867432e-02,-5.203299969434738159e-02,4.135072231292724609e-06
2.451221225783228874e-03,2.480000024661421776e-03,2.877879887819290161e-05
-6.584578007459640503e-02,-6.593400239944458008e-02,8.822232484817504883e-05
-7.841672748327255249e-02,-7.827000319957733154e-02,1.467242836952209473e-04
9.083321318030357361e-03,8.990000002086162567e-03,9.332131594419479370e-05
4.710934683680534363e-02,4.708499833941459656e-02,2.434849739074707031e-05
-1.254034973680973053e-02,-1.239900011569261551e-02,1.413496211171150208e-04
-6.374500691890716553e-02,-6.377299875020980835e-02,2.799183130264282227e-05
-5.191680416464805603e-02,-5.203299969434738159e-02,1.161955296993255615e-04
-3.783317748457193375e-03,-3.719999920576810837e-03,6.331782788038253784e-05
-1.572790555655956268e-02,-1.580899953842163086e-02,8.109398186206817627e-05
1.834385097026824951e-02,1.828799955546855927e-02,5.585141479969024658e-05
-2.701201476156711578e-03,-2.790000056847929955e-03,8.879858069121837616e-05
-3.520802035927772522e-02,-3.501600027084350586e-02,1.920200884342193604e-04
7.162670372053980827e-04,6.200000061653554440e-04,9.626703104004263878e-05
4.427460208535194397e-02,4.430099949240684509e-02,2.639740705490112305e-05
-1.615747250616550446e-02,-1.611899957060813904e-02,3.847293555736541748e-05
-1.946392282843589783e-02,-1.952799968421459198e-02,6.407685577869415283e-05
1.432817149907350540e-02,1.425900030881166458e-02,6.917119026184082031e-05
-3.459785133600234985e-02,-3.470600023865699768e-02,1.081489026546478271e-04
3.376588597893714905e-02,3.377699851989746094e-02,1.111254096031188965e-05
-7.598304189741611481e-03,-7.749999873340129852e-03,1.516956835985183716e-04
6.602492183446884155e-02,6.593400239944458008e-02,9.091943502426147461e-05
3.962147608399391174e-02,3.965900093317031860e-02,3.752484917640686035e-05
6.818891037255525589e-03,6.819999776780605316e-03,1.108739525079727173e-06
-5.985551699995994568e-02,-5.975899845361709595e-02,9.651854634284973145e-05
-5.591843277215957642e-02,-5.605100095272064209e-02,1.325681805610656738e-04
-3.731851279735565186e-02,-3.718300163745880127e-02,1.355111598968505859e-04
-3.275425732135772705e-02,-3.284800052642822266e-02,9.374320507049560547e-05
-7.505133002996444702e-02,-7.549600303173065186e-02,4.446730017662048340e-04
4.738049209117889404e-02,4.739399999380111694e-02,1.350790262222290039e-05
-6.775745004415512085e-02,-6.778600066900253296e-02,2.855062484741210938e-05
-4.459989070892333984e-02,-4.461000114679336548e-02,1.011043787002563477e-05
-5.524469912052154541e-02,-5.512399971485137939e-02,1.206994056701660156e-04
1.861667633056640625e-02,1.859799958765506744e-02,1.867674291133880615e-05
-2.103153616189956665e-02,-2.107699960470199585e-02,4.546344280242919922e-05
5.987280607223510742e-02,6.006800010800361633e-02,1.951940357685089111e-04
-3.193328157067298889e-02,-3.191899880766868591e-02,1.428276300430297852e-05
-1.165853231213986874e-03,-1.240000012330710888e-03,7.414678111672401428e-05
-2.574543282389640808e-02,-2.572399936616420746e-02,2.143345773220062256e-05
5.634820833802223206e-02,5.635999888181686401e-02,1.179054379463195801e-05
-9.144311770796775818e-03,-9.300000034272670746e-03,1.556882634758949280e-04
-1.089483220130205154e-02,-1.085000019520521164e-02,4.483200609683990479e-05
-3.047809377312660217e-02,-3.037099912762641907e-02,1.070946455001831055e-04
7.276090234518051147e-02,7.272200286388397217e-02,3.889948129653930664e-05
