Error
5.284005096651114668e-03
2.716921185784134784e-03
1.301151036887429049e-03
2.783942417014884617e-03
4.085306897313876659e-04
4.820619450148062000e-04
6.273742196068275018e-03
2.714106400794148721e-03
3.830775629025120425e-03
1.156142919156884913e-02
6.416856003521198386e-03
3.836485240284427927e-03
7.439783553436388891e-03
3.735259702350723367e-04
1.665712383836859614e-03
4.845965855271155802e-03
4.697462601676269910e-03
6.394764610424438257e-03
1.145070542182059651e-03
6.922183280396359932e-03
1.062574663612999345e-03
3.363441279408154166e-03
5.686772814270303622e-03
2.193557940631907493e-03
3.722026210833823297e-03
2.060582695228221819e-03
2.503691217632799098e-03
1.036956118140162399e-02
1.712616573527806548e-03
3.250956601514506765e-03
1.851023953755768017e-02
1.946390470042071120e-03
2.147667607145884588e-03
1.304139244649309712e-04
1.372014249526311248e-03
7.840950445468857291e-03
5.053166047045839875e-03
9.925652246203685997e-03
2.596965988485785536e-03
4.898953182191645613e-03
6.016969771958107947e-04
1.605094454952996552e-03
5.067061213138584347e-02
9.682006591904638096e-03
8.976789560100820534e-03
7.605202197397635706e-03
6.225290541643497058e-03
2.369221868348172903e-04
1.648903715176281435e-03
5.054766872632561296e-03
8.406682207816318364e-03
5.346917542209278854e-03
1.395066137975104360e-03
8.098736725783947307e-03
1.603813794483619024e-03
6.657513450058365895e-03
3.627844305481694488e-03
4.646342904606955669e-03
3.200050347856755410e-03
5.087783900358697556e-03
1.100194064900960125e-02
5.515694584849335433e-03
1.512460014334698552e-03
2.204336832915833842e-03
3.671333400587635260e-03
3.963217265899899103e-03
6.196475681082505398e-03
6.367016966921261239e-04
8.691522440547006997e-03
5.209299902604099669e-03
2.150015484673076325e-03
6.352609536640765680e-05
5.530105350183136398e-03
7.595597243877304575e-03
7.764217539011995101e-03
5.371090008568777004e-03
2.547788626461693767e-02
7.739458103270698257e-04
1.635830306218053962e-03
5.792854189817064469e-04
6.915566534637910059e-03
1.070098543870591371e-03
2.604863394713612720e-03
1.118379443566119152e-02
8.183420399321527511e-04
4.248297622468594735e-03
1.228046668427136339e-03
6.755483975965736023e-04
8.920280416889542902e-03
2.568684736453701739e-03
6.136071195610205004e-03
2.228776103539785707e-03
3.920368501028646986e-03
2.010850380334066548e-03
3.228545043300402092e-03
4.627453162683639034e-04
3.431956614519844628e-03
1.006769883659879537e-02
3.490813635258313563e-03
8.576156276597259997e-04
7.331727826332671248e-03
4.770353526724999300e-03
6.002028733148704904e-04
7.115989898095471770e-03
1.371267197585841237e-02
3.491987574021909648e-03
2.288967145600523216e-03
3.122420979071329275e-02
7.909359058874765661e-03
5.403746850537900596e-03
1.382579698398674929e-03
1.040814107804161753e-02
1.139147487511189046e-03
3.266111083735472476e-03
4.540154807354413596e-03
1.324843255570910816e-02
3.878266788097865076e-04
6.255172619262302711e-03
3.284467217129881465e-03
2.653571181232266402e-02
4.404084632483065871e-03
7.567209270139439552e-03
4.475481453650855500e-03
1.250351504935459310e-02
2.262244030472848264e-02
5.040039277234721789e-03
1.766457674094547682e-03
1.293040187248038937e-02
2.926736059350463874e-03
7.056439186269423784e-03
3.132282064685534828e-03
3.371338685635981349e-03
7.483752896218345829e-03
3.182868153225942073e-03
6.124118364562682569e-03
1.814226309602324366e-02
7.922592550391665406e-03
7.474361386109578884e-03
2.418954183242328498e-03
3.541879971474736974e-03
1.745967106584509572e-04
1.403603874437620415e-03
4.484446076936496784e-04
4.570250328384781700e-03
5.026592342306258725e-03
1.259316128221100854e-04
2.552142872057577058e-03
1.588018982027964549e-04
1.244844664917136440e-02
1.787151012845570805e-02
3.218726646368508942e-03
3.905374101366353330e-03
1.745967106584509409e-03
2.264848040093915462e-03
6.942246961083272435e-04
2.096868075193914459e-03
4.857972047171569066e-03
5.867345940452515715e-03
2.460842452761546981e-03
1.483218266950581555e-03
6.892087759365991828e-03
4.063322225922897865e-03
9.748387492900698406e-03
9.395352090175664722e-03
1.372767971573392917e-03
3.563651199454152992e-03
5.075684326965725990e-04
1.325910472628725242e-03
3.800573386288970228e-03
1.876167587637877577e-03
5.989008685043368044e-03
1.692392810282221990e-03
4.029811610307523274e-04
1.701127981900433725e-02
1.207716183475770338e-03
1.904128674552617263e-03
6.593266983177933568e-03
