Error
2.499849236224666732e-03
6.602445049875138063e-03
3.155120509722765271e-03
9.227692290393007396e-03
6.506608958083397003e-03
4.995216160806512443e-03
4.819979119913372911e-03
4.513901267732176557e-03
6.801160866040196692e-03
5.378560527973478417e-03
2.553423532526954368e-03
1.996549671759352378e-03
3.169688022561933157e-03
4.107078125293292352e-03
2.648405850672444321e-03
7.086321263888229654e-04
1.679799649000010900e-03
2.148521380792136129e-03
3.776027393959236703e-03
9.320220009305523953e-03
9.859591510324968930e-03
2.050123968061639580e-03
7.997104311346951364e-03
3.828641194909491031e-04
1.827022242125520132e-03
4.465022726484272828e-03
4.763363254996314487e-03
3.303570402464761201e-03
9.858951180090279841e-04
6.342684418003090817e-03
8.092706949407295694e-03
1.185806217278838684e-02
9.514140018817029455e-04
9.101227069041990803e-03
1.041603848426944472e-03
2.755981330100144931e-03
3.440280907570797582e-03
9.182762452259017258e-03
6.555700942742863184e-03
3.585849314256694346e-03
1.637751296922119928e-03
9.523204693701841153e-03
6.439587726852646519e-04
5.928070591042160220e-03
4.053290385579441722e-04
9.137599160393630390e-03
2.249053227638261095e-03
6.333933238129012093e-03
3.821917727445260041e-03
6.283560593000167734e-03
5.255617122913248777e-03
5.783035792885171320e-03
2.263140492801412468e-02
2.130592134220852477e-03
1.158058573775661883e-02
3.585849314256694346e-03
2.783121993901689628e-03
4.634390073559433235e-03
1.232038060223362465e-02
9.774347547832035882e-03
2.950428278033945424e-03
2.059942364993533163e-03
7.292080712634863709e-03
1.118750301493709638e-02
2.120827098141849886e-04
1.998897549286544114e-03
7.561446298027241220e-03
3.494708977519336759e-03
1.320360943928090012e-03
2.822362231096206542e-03
9.976985386684563556e-03
9.130682259837671552e-03
1.168858810400744651e-02
1.210437586973197276e-02
9.700576168710610403e-03
2.581854194947132489e-02
2.162181759132161644e-03
6.791769355931429747e-04
1.345910120292168922e-02
5.931165520509822271e-03
5.465005109656452531e-03
3.896302756374930062e-03
5.916651368523545215e-03
3.479767938709933933e-03
5.766920815312171975e-03
5.145667085531911017e-03
3.538358155183949152e-03
6.775547656652648743e-03
6.372993382445022240e-03
8.954217919328044673e-04
2.413404654541693051e-03
4.632148917738022724e-03
2.295370447947410204e-03
2.687465994988454468e-03
3.011046206917808703e-03
6.366910245215479797e-03
2.450757251565200117e-03
3.560689672118717581e-03
5.418047559112614334e-03
3.436438926162665216e-04
8.053219918268158910e-04
2.054718337495531344e-02
1.443389726352944588e-02
1.470539728303745311e-02
7.654507625468665206e-03
6.077587700841971009e-03
7.151955112943820733e-03
1.118123311472243690e-02
9.831630423410229677e-03
4.585744986042926234e-03
3.080415315675750706e-03
1.678518988530633589e-03
1.069351491930121300e-04
1.245122141352168234e-02
8.699953455303742044e-04
2.261219502097346415e-03
6.059978619388031902e-03
1.174888586777396438e-02
1.360611035263563535e-02
2.648832737495569766e-04
5.333523968133706619e-03
1.275537827499881316e-03
7.777877917352020616e-03
9.469203510576427313e-03
9.193861509660289019e-03
8.537736462515938506e-04
1.329496321942981972e-02
3.592999668544051214e-03
1.583750113796706738e-03
2.487896405177144731e-03
3.193860488921431307e-03
6.435692384591623974e-03
9.378703504073758815e-03
1.145337346446513149e-03
3.334199532024037169e-03
9.751162257251016346e-04
8.022484067003102584e-03
1.209156926503819922e-03
1.079308627079530493e-02
4.850768332031320934e-03
6.990271728684925058e-03
2.669750191828734135e-03
1.162626262783107928e-03
2.604009621067361179e-03
3.801800685905456709e-03
4.276125307251107781e-03
7.968162718760343766e-03
1.455684066858967639e-04
6.036179678998768693e-04
1.744633085262241269e-04
5.075470883554162455e-03
4.850394806061085994e-03
4.310276253101172003e-03
3.009978989859994278e-03
8.195586673780612397e-03
5.493366402967872139e-03
3.947635896855807187e-03
7.777451030528893978e-03
1.241386881649817527e-03
6.706178547894707173e-03
1.441383358284253251e-03
3.611836049614477323e-02
1.095092767364606867e-02
3.745078099282616625e-03
6.192313534557029354e-03
1.289198205839906831e-03
3.246474289871685744e-03
1.982462406596201092e-03
8.627809582195481233e-03
6.878000494202840542e-03
4.522012117371567060e-03
4.428950789930143073e-03
2.466552064020854917e-03
7.876942340743649934e-03
1.357628163586972053e-02
3.296633491588966784e-04
1.594422284374851645e-04
6.809485159091149646e-03
5.530318793594699500e-04
1.895377494678538322e-03
8.599635051869178662e-03
3.185803000134931635e-03
3.481262042590874128e-03
8.925776584737287953e-03
1.833799070442642277e-03
8.384163927896433333e-03
9.822665800124587201e-04
9.273049015350124172e-03
5.609826464401878980e-03
6.198823558609697568e-03
4.945056959089231402e-03
6.692838334672025769e-03
1.063161632994797344e-02
6.318618673349374326e-03
3.159565468768562452e-02
3.678291655804585836e-02
3.789901215710825104e-03
1.191718599779130992e-02
4.399922485957588961e-03
3.423205434645765471e-03
2.802245189556403209e-03
3.346419167336012884e-03
1.553868036177900869e-03
5.503851810560900226e-03
8.738159825973500217e-03
1.161823181947102546e-02
3.803188068080615679e-03
9.950304960239200747e-03
5.920920236754803135e-04
1.069778378753247043e-03
1.041198305944975033e-02
1.847053906300698267e-02
2.544405548388421930e-03
3.555540349814762489e-03
1.342943256871444516e-02
8.144360255005516497e-03
7.550240518920188666e-03
6.851320067757477733e-03
2.574767873683244182e-03
1.283339184192505179e-02
3.811352278572896577e-03
4.655841136421504274e-03
5.923054670870432636e-03
1.512886901157824322e-02
6.671600715221517180e-03
1.402269853115352231e-02
7.106598387986704825e-03
4.937372996272967537e-03
2.293449457243344237e-03
1.247918250043642159e-02
4.164494403003712354e-03
9.946036092007943044e-03
5.075684326965725990e-04
5.256044009736374548e-03
6.307679698506775921e-03
4.164921289826838124e-03
3.891073392791639268e-04
1.113107391300515543e-03
7.444906195313898351e-04
1.716511915788829527e-03
4.971950828946156663e-03
6.656873119823677673e-03
4.768752701138277879e-03
4.105370578000789271e-03
1.367105051060364673e-03
4.585404810605747845e-03
4.406539231716038833e-03
3.644759695848054110e-03
9.089594403111812479e-03
7.663899135577432152e-03
8.658545433460538426e-03
4.177087564285923010e-03
3.428754963346400918e-03
4.304193115871628693e-03
5.064158382741329109e-03
4.338237340015911256e-04
4.941001534269537018e-03
3.108296361311154148e-03
6.063927322501945494e-03
3.140019388354689956e-03
3.307092218755549023e-03
3.270860199642746779e-03
1.102942148824832477e-02
8.492459778838159709e-03
1.022756795185940544e-02
3.756604043507012856e-03
2.428132249939532993e-03
1.075754794277008347e-02
