Wall time,Step,Value
1731834982.2394586,4,0.000640116399154067
1731834994.3976643,14,0.0014181226724758744
1731834995.5826907,15,0.001480148988775909
1731834999.11884,18,0.0016520131612196565
1731835000.3009496,19,0.001704868394881487
1731835008.6983864,26,0.002021160675212741
1731835010.0950859,27,0.0020595414098352194
1731835025.242266,40,0.0024408779572695494
1731835033.4926946,47,0.0025774247478693724
1731835034.6694329,48,0.002593994140625
1731835035.8489113,49,0.0026099139358848333
1731835051.202361,62,0.002768085803836584
1731835052.3913844,63,0.0027771792374551296
1731835055.9558969,66,0.002802375704050064
1731835057.2314982,67,0.002810124773532152
1731835060.776626,70,0.002831595716997981
1731835061.9617748,71,0.0028381990268826485
1731835069.0049489,77,0.002872722689062357
1731835074.7824981,82,0.0028957941103726625
1731835082.742662,89,0.002921242965385318
1731835094.1972792,99,0.0029472075402736664
1731835098.6970227,103,0.0029550131876021624
1731835103.3652425,107,0.0029616649262607098
1731835119.955729,121,0.0029781025368720293
1731835124.6527083,125,0.00298134027980268
1731835125.8159094,126,0.0029820718336850405
1731835128.1649125,128,0.0029834501910954714
1731835130.5301528,130,0.0029847226105630398
1731835137.6582375,136,0.0029879824724048376
1731835146.7699728,144,0.002991273533552885
1731835149.102194,146,0.002991944318637252
1731835150.28117,147,0.00299226026982069
1731835153.6338522,150,0.002993135480210185
1731835161.8301787,157,0.002994811860844493
1731835165.3502858,160,0.0029953985940665007
1731835167.8154893,162,0.002995752263814211
1731835170.1714606,164,0.0029960789252072573
1731835179.5610414,172,0.002997152740135789
1731835185.2650862,177,0.0029976689256727695
1731835193.2435756,184,0.0029982381965965033
1731835194.429702,185,0.002998307114467025
1731835201.387503,191,0.0029986684676259756
1731835202.5652475,192,0.002998720621690154
1731835397.1721206,203,0.0029991301707923412
1731835399.333643,205,0.0029990561306476593
1731835408.0852988,213,0.0029977993108332157
1731835410.3221798,215,0.0029972465708851814
1731835420.095994,224,0.0029935913626104593
1731835425.5182507,229,0.002990740817040205
1731835441.753505,244,0.0029787179082632065
1731835442.8124144,245,0.002977732801809907
1731835456.9661455,258,0.002962858648970723
1731835458.1054683,259,0.002961556427180767
1731835471.404797,271,0.0029441851656883955
1731835474.9000003,274,0.002939342288300395
1731835479.327956,278,0.002932576695457101
1731835483.7554333,282,0.0029254599940031767
1731835487.0218015,285,0.0029198932461440563
1731835490.2428815,288,0.0029141311533749104
1731835492.4139736,290,0.002910181414335966
1731835498.0164347,295,0.00289993011392653
1731835500.2387977,297,0.002895679324865341
1731835501.326748,298,0.002893522148951888
1731835512.1328616,308,0.002870782744139433
1731835516.4482324,312,0.002861098386347294
1731835520.9133868,316,0.0028510813135653734
1731835523.084757,318,0.0028459487948566675
1731835524.129667,319,0.0028433515690267086
1731835527.4110677,322,0.0028354371897876263
1731835552.8171244,345,0.0027687454130500555
1731835553.8920653,346,0.002765609184280038
1731835566.891107,358,0.0027264810632914305
1731835573.460403,364,0.0027059002313762903
1731835574.5400999,365,0.0027024054434150457
1731835575.612918,366,0.0026988922618329525
1731835588.964068,378,0.0026553208008408546
1731835597.6993291,386,0.002624856075271964
1731835601.9876595,390,0.0026092096231877804
1731835604.2133365,392,0.00260128453373909
1731835609.6353996,397,0.00258117844350636
1731835799.294649,402,0.002560660010203719
1731835801.6454463,404,0.00255233864299953
1731835813.5412216,415,0.002505436772480607
1731835820.569253,421,0.002479065442457795
1731835821.6894834,422,0.0024746176786720753
1731835836.720315,436,0.002410815330222249
1731835837.8845487,437,0.0024061514995992184
1731835840.161021,439,0.002396782161667943
1731835847.8290596,446,0.00236356258392334
1731835854.3978345,452,0.002334573306143284
1731835858.7061312,456,0.002314991317689419
1731835864.1465347,461,0.002290234435349703
1731835868.4130707,465,0.0022702112328261137
1731835871.8170965,468,0.0022550702560693026
1731835874.1037905,470,0.0022449183743447065
1731835878.5183718,474,0.0022244788706302643
1731835879.5875485,475,0.0022193409968167543
1731835885.2557125,480,0.002193489344790578
1731835886.3679996,481,0.002188286744058132
1731835893.1281276,487,0.0021568541415035725
1731835918.7564652,510,0.002033171709626913
1731835920.9944308,512,0.0020221988670527935
1731835922.1413379,513,0.0020167003385722637
1731835923.2271044,514,0.0020111938938498497
1731835926.4439251,517,0.0019946282263845205
1731835928.5852985,519,0.001983546419069171
1731835943.5841098,533,0.0019051858689635992
1731835944.6664975,534,0.0018995394930243492
1731835946.8226454,536,0.0018882285803556442
1731835948.9900346,538,0.0018768939189612865
1731835951.1674905,540,0.0018655362073332071
1731835955.4787788,544,0.0018427545437589288
1731835957.6622581,546,0.0018313319887965918
1731835962.019347,550,0.001808426808565855
1731835964.1769326,552,0.001796945696696639
1731835968.4822335,556,0.0017739295726642013
1731835974.9164288,562,0.0017392818117514253
1731835977.0746434,564,0.0017277023289352655
1731835981.3805895,568,0.001704502385109663
1731835998.6584585,584,0.0016112601151689887
1731835999.7447355,585,0.0016054143197834492
1731836002.9685533,588,0.0015878673875704408
1731836005.0995617,590,0.0015761625254526734
1731836009.487369,594,0.0015527397627010942
1731836011.6300328,596,0.0015410231426358223
1731836209.7261379,613,0.0014414030592888594
1731836210.825662,614,0.0014355469029396772
1731836219.6523244,622,0.0013887397944927216
1731836220.755324,623,0.0013828956289216876
1731836226.1626673,628,0.0013537034392356873
1731836227.2757356,629,0.0013478712644428015
1731836231.6761246,633,0.001324567012488842
1731836236.0330212,637,0.0013013056013733149
1731836242.817428,643,0.0012665061512961984
1731836243.897659,644,0.0012607182143256068
1731836249.375819,649,0.001231835107319057
1731836251.6022441,651,0.0012203098740428686
1731836259.443403,658,0.0011801108485087752
1731836261.7081118,660,0.0011686680372804403
