Output,Target,Error
4.712145030498504639e-02,4.739399999380111694e-02,2.725496888160705566e-04
6.126587744802236557e-03,6.510000210255384445e-03,3.834124654531478882e-04
6.325450539588928223e-02,6.161199882626533508e-02,1.642506569623947144e-03
-1.720497757196426392e-02,-1.735799945890903473e-02,1.530218869447708130e-04
2.663541585206985474e-02,2.820299938321113586e-02,1.567583531141281128e-03
-2.082704333588480949e-03,-2.480000024661421776e-03,3.972956910729408264e-04
-5.519381910562515259e-02,-5.512399971485137939e-02,6.981939077377319336e-05
7.006953656673431396e-02,6.994599848985671997e-02,1.235380768775939941e-04
-6.409903615713119507e-02,-6.284700334072113037e-02,1.252032816410064697e-03
4.195024445652961731e-02,4.275399819016456604e-02,8.037537336349487305e-04
6.481117103248834610e-03,6.510000210255384445e-03,2.888310700654983521e-05
1.225397270172834396e-02,1.239900011569261551e-02,1.450274139642715454e-04
-7.005181163549423218e-02,-6.994599848985671997e-02,1.058131456375122070e-04
2.879119291901588440e-02,2.944100089371204376e-02,6.498079746961593628e-04
-4.835508391261100769e-02,-4.832199960947036743e-02,3.308430314064025879e-05
5.309819430112838745e-02,5.296000093221664429e-02,1.381933689117431641e-04
7.700631022453308105e-02,7.703699916601181030e-02,3.068894147872924805e-05
1.841549761593341827e-02,1.828799955546855927e-02,1.274980604648590088e-04
6.243116408586502075e-02,6.130300089716911316e-02,1.128163188695907593e-03
6.137857213616371155e-02,6.130300089716911316e-02,7.557123899459838867e-05
6.589883565902709961e-02,6.593400239944458008e-02,3.516674041748046875e-05
2.604101225733757019e-02,2.603399939835071564e-02,7.012858986854553223e-06
7.861947268247604370e-02,7.672899961471557617e-02,1.890473067760467529e-03
-5.060167983174324036e-02,-5.048700049519538879e-02,1.146793365478515625e-04
2.500523347407579422e-03,2.480000024661421776e-03,2.052332274615764618e-05
3.530508140102028847e-03,4.029999952763319016e-03,4.994918126612901688e-04
5.109047982841730118e-03,5.270000081509351730e-03,1.609520986676216125e-04
6.441629678010940552e-02,6.439100205898284912e-02,2.529472112655639648e-05
-4.444245249032974243e-02,-4.492000117897987366e-02,4.775486886501312256e-04
1.164287794381380081e-02,1.177900005131959915e-02,1.361221075057983398e-04
-1.026578247547149658e-04,0.000000000000000000e+00,1.026578247547149658e-04
-6.205503270030021667e-02,-6.192100048065185547e-02,1.340322196483612061e-04
-1.773737557232379913e-02,-1.766799949109554291e-02,6.937608122825622559e-05
7.513467967510223389e-02,7.487999647855758667e-02,2.546831965446472168e-04
5.906472355127334595e-02,5.821400135755538940e-02,8.507221937179565430e-04
-6.824043393135070801e-02,-6.655199825763702393e-02,1.688435673713684082e-03
-6.383051723241806030e-02,-6.377299875020980835e-02,5.751848220825195312e-05
6.967981159687042236e-02,6.963700056076049805e-02,4.281103610992431641e-05
1.826429367065429688e-02,1.828799955546855927e-02,2.370588481426239014e-05
-1.021457184106111526e-02,-1.023000013083219528e-02,1.542828977108001709e-05
5.018746107816696167e-02,5.017799884080886841e-02,9.462237358093261719e-06
4.641677439212799072e-02,4.646699875593185425e-02,5.022436380386352539e-05
-1.187787018716335297e-02,-1.270900014787912369e-02,8.311299607157707214e-04
-2.819441817700862885e-02,-2.851199917495250702e-02,3.175809979438781738e-04
-3.135073557496070862e-02,-3.130000084638595581e-02,5.073472857475280762e-05
-7.667884696274995804e-03,-8.679999969899654388e-03,1.012115273624658585e-03
-5.501319840550422668e-02,-5.450600013136863708e-02,5.071982741355895996e-04
-7.850068807601928711e-02,-7.857800275087356567e-02,7.731467485427856445e-05
7.207766175270080566e-02,6.994599848985671997e-02,2.131663262844085693e-03
-1.072907168418169022e-02,-1.085000019520521164e-02,1.209285110235214233e-04
4.730331152677536011e-02,4.708499833941459656e-02,2.183131873607635498e-04
3.468350321054458618e-02,3.408699855208396912e-02,5.965046584606170654e-04
-5.123395472764968872e-02,-5.079599842429161072e-02,4.379563033580780029e-04
-6.216489151120185852e-02,-6.068500131368637085e-02,1.479890197515487671e-03
-8.911604061722755432e-03,-8.990000002086162567e-03,7.839594036340713501e-05
-4.055755212903022766e-02,-4.089700058102607727e-02,3.394484519958496094e-04
-5.540542304515838623e-02,-5.450600013136863708e-02,8.994229137897491455e-04
-2.309342473745346069e-02,-2.324599958956241608e-02,1.525748521089553833e-04
6.814852356910705566e-02,6.809499859809875488e-02,5.352497100830078125e-05
-2.028809674084186554e-02,-2.138699963688850403e-02,1.098902896046638489e-03
-1.805940526537597179e-03,-1.859999960288405418e-03,5.405943375080823898e-05
2.335133031010627747e-02,2.324599958956241608e-02,1.053307205438613892e-04
-7.579953968524932861e-02,-7.580400258302688599e-02,4.462897777557373047e-06
2.055316977202892303e-02,2.138699963688850403e-02,8.338298648595809937e-04
-1.347623765468597412e-05,-3.100000030826777220e-04,2.965237654279917479e-04
-4.923755675554275513e-02,-4.924999922513961792e-02,1.244246959686279297e-05
6.102984026074409485e-02,6.099399924278259277e-02,3.584101796150207520e-05
-2.956620231270790100e-02,-3.006099909543991089e-02,4.947967827320098877e-04
6.710100173950195312e-02,6.562600284814834595e-02,1.474998891353607178e-03
2.234355732798576355e-02,2.355599962174892426e-02,1.212442293763160706e-03
-4.362285137176513672e-02,-4.368200153112411499e-02,5.915015935897827148e-05
3.429578989744186401e-02,3.470600023865699768e-02,4.102103412151336670e-04
1.374325621873140335e-02,1.394900027662515640e-02,2.057440578937530518e-04
-8.089816197752952576e-03,-8.369999937713146210e-03,2.801837399601936340e-04
1.942057907581329346e-02,2.045699954032897949e-02,1.036420464515686035e-03
7.339920848608016968e-02,7.333800196647644043e-02,6.120651960372924805e-05
-3.398485854268074036e-02,-3.408699855208396912e-02,1.021400094032287598e-04
-6.147003173828125000e-02,-6.130300089716911316e-02,1.670308411121368408e-04
7.813468575477600098e-02,7.796200364828109741e-02,1.726821064949035645e-04
6.436018645763397217e-02,6.377299875020980835e-02,5.871877074241638184e-04
6.074610352516174316e-02,6.068500131368637085e-02,6.110221147537231445e-05
7.116343826055526733e-02,7.118000090122222900e-02,1.656264066696166992e-05
-4.734802991151809692e-03,-4.650000017136335373e-03,8.480297401547431946e-05
-1.030332967638969421e-02,-1.177900005131959915e-02,1.475670374929904938e-03
3.184689581394195557e-02,3.315800055861473083e-02,1.311104744672775269e-03
2.649020217359066010e-02,2.665399946272373199e-02,1.637972891330718994e-04
6.902991235256195068e-02,6.902000308036804199e-02,9.909272193908691406e-06
7.776259630918502808e-02,7.765399664640426636e-02,1.085996627807617188e-04
7.584809511899948120e-02,7.580400258302688599e-02,4.409253597259521484e-05
-2.475702390074729919e-02,-2.479499951004981995e-02,3.797560930252075195e-05
7.693531922996044159e-03,8.369999937713146210e-03,6.764680147171020508e-04
-2.297998219728469849e-02,-2.293599955737590790e-02,4.398263990879058838e-05
1.348275039345026016e-02,1.363900024443864822e-02,1.562498509883880615e-04
1.450949255377054214e-02,1.487900037318468094e-02,3.695078194141387939e-04
-3.411130607128143311e-02,-3.439600020647048950e-02,2.846941351890563965e-04
6.976592121645808220e-04,3.100000030826777220e-04,3.876592090819031000e-04
-2.272432669997215271e-02,-2.293599955737590790e-02,2.116728574037551880e-04
7.396443933248519897e-02,7.395499944686889648e-02,9.439885616302490234e-06
-6.375073641538619995e-02,-6.377299875020980835e-02,2.226233482360839844e-05
4.879504442214965820e-02,4.894100129604339600e-02,1.459568738937377930e-04
-6.992206722497940063e-02,-6.994599848985671997e-02,2.393126487731933594e-05
-3.818994015455245972e-02,-3.903999924659729004e-02,8.500590920448303223e-04
3.861904144287109375e-02,3.934999927878379822e-02,7.309578359127044678e-04
-1.802903413772583008e-02,-1.797799952328205109e-02,5.103461444377899170e-05
-1.665578223764896393e-02,-1.735799945890903473e-02,7.022172212600708008e-04
-4.672478884458541870e-02,-4.646699875593185425e-02,2.577900886535644531e-04
-1.121512055397033691e-02,-1.208900008350610733e-02,8.738795295357704163e-04
-7.233733683824539185e-02,-7.241299748420715332e-02,7.566064596176147461e-05
-5.922797322273254395e-02,-5.821400135755538940e-02,1.013971865177154541e-03
-3.514282871037721634e-03,-4.339999984949827194e-03,8.257171139121055603e-04
