Wall time,Step,Value
1731834982.234269,4,0.32255953550338745
1731834994.3924654,14,0.7717388868331909
1731834995.5775616,15,0.8454257249832153
1731834999.1137047,18,0.7919961810112
1731835000.295788,19,0.750868558883667
1731835008.6932645,26,0.9224109649658203
1731835010.0899162,27,0.9135250449180603
1731835025.2370484,40,0.9743813872337341
1731835033.4875138,47,0.9825961589813232
1731835034.6642249,48,0.9805225729942322
1731835035.8437529,49,0.9837245941162109
1731835051.1973274,62,0.9918857216835022
1731835052.386243,63,0.9893462657928467
1731835055.9507236,66,0.9927537441253662
1731835057.2263145,67,0.9930883049964905
1731835060.7714343,70,0.9927318692207336
1731835061.9566422,71,0.9934270977973938
1731835068.9998007,77,0.9947606325149536
1731835074.7772806,82,0.9962244629859924
1731835082.7374635,89,0.9974856972694397
1731835094.1921222,99,0.9977436661720276
1731835098.6918275,103,0.9978582859039307
1731835103.3601146,107,0.9983701109886169
1731835119.9505656,121,0.9988332986831665
1731835124.6475885,125,0.9988484978675842
1731835125.8107083,126,0.9987987875938416
1731835128.1596985,128,0.9991480708122253
1731835130.524914,130,0.9991053342819214
1731835137.6531143,136,0.9993435144424438
1731835146.7647843,144,0.9992115497589111
1731835149.0970566,146,0.9986722469329834
1731835150.275998,147,0.998982310295105
1731835153.6286633,150,0.9992625713348389
1731835161.8250904,157,0.9993966817855835
1731835165.3451214,160,0.9991312026977539
1731835167.8100257,162,0.9991554021835327
1731835170.1658616,164,0.9993761777877808
1731835179.5558467,172,0.9991230964660645
1731835185.2599928,177,0.9994117021560669
1731835193.2383888,184,0.9993916153907776
1731835194.4245954,185,0.9992289543151855
1731835201.382335,191,0.9995723962783813
1731835202.5600803,192,0.9995282292366028
1731835397.167064,203,0.9995598196983337
1731835399.3284767,205,0.9995546936988831
1731835408.080093,213,0.9994958639144897
1731835410.3171465,215,0.99936443567276
1731835420.0908592,224,0.9993859529495239
1731835425.5130057,229,0.999706506729126
1731835441.7483368,244,0.9996889233589172
1731835442.8072689,245,0.999642014503479
1731835456.9609587,258,0.9996801018714905
1731835458.100268,259,0.9996560215950012
1731835471.3996077,271,0.9997033476829529
1731835474.8948026,274,0.9996738433837891
1731835479.3227994,278,0.9995660185813904
1731835483.7503686,282,0.9995438456535339
1731835487.016665,285,0.9992087483406067
1731835490.2378407,288,0.9996462464332581
1731835492.4088948,290,0.9996242523193359
1731835498.0112906,295,0.9997698664665222
1731835500.233766,297,0.9998013973236084
1731835501.3216279,298,0.9997357130050659
1731835512.1277552,308,0.9997667670249939
1731835516.443149,312,0.999784529209137
1731835520.9083123,316,0.9996894598007202
1731835523.0795908,318,0.9996643662452698
1731835524.1244419,319,0.9997801184654236
1731835527.405932,322,0.9995450377464294
1731835552.8119993,345,0.999744176864624
1731835553.8869414,346,0.9997425675392151
1731835566.8860106,358,0.9997931122779846
1731835573.455351,364,0.9998367428779602
1731835574.5349493,365,0.9998332858085632
1731835575.6077898,366,0.9998404383659363
1731835588.9588554,378,0.9998267292976379
1731835597.694186,386,0.9998540282249451
1731835601.982584,390,0.9998335242271423
1731835604.2082794,392,0.9998395442962646
1731835609.6303499,397,0.9998576045036316
1731835799.2894228,402,0.9997863173484802
1731835801.6403718,404,0.9998277425765991
1731835813.5360234,415,0.9998567700386047
1731835820.5641959,421,0.9998108148574829
1731835821.6843185,422,0.9997430443763733
1731835836.7152452,436,0.99979168176651
1731835837.879373,437,0.9997746348381042
1731835840.1558456,439,0.9998522400856018
1731835847.8239188,446,0.9998589158058167
1731835854.3927116,452,0.9997836351394653
1731835858.7009618,456,0.9998836517333984
1731835864.141425,461,0.999866783618927
1731835868.4079702,465,0.9998968839645386
1731835871.8119597,468,0.9999116659164429
1731835874.0986483,470,0.9998891353607178
1731835878.5133016,474,0.9998857378959656
1731835879.5823283,475,0.9998999834060669
1731835885.250738,480,0.999884307384491
1731835886.3628583,481,0.9998998641967773
1731835893.1229293,487,0.9999032616615295
1731835918.751342,510,0.9999033808708191
1731835920.9892983,512,0.9998984932899475
1731835922.1361403,513,0.9998854994773865
1731835923.2220285,514,0.9999155402183533
1731835926.438828,517,0.9998829960823059
1731835928.5800922,519,0.9999057054519653
1731835943.578931,533,0.9999118447303772
1731835944.6613314,534,0.9998970031738281
1731835946.817527,536,0.9998573064804077
1731835948.9850998,538,0.9998994469642639
1731835951.1623492,540,0.9998953938484192
1731835955.4736197,544,0.999875545501709
1731835957.6571085,546,0.9999037384986877
1731835962.0141335,550,0.9998819231987
1731835964.1717224,552,0.9999050498008728
1731835968.4770947,556,0.9998719096183777
1731835974.9112437,562,0.9998788237571716
1731835977.0694337,564,0.9998818635940552
1731835981.37545,568,0.999893844127655
1731835998.6532624,584,0.9999114871025085
1731835999.7395172,585,1.0
1731836002.963373,588,0.9999251961708069
1731836005.0944002,590,1.0
1731836009.482192,594,0.9999238848686218
1731836011.624957,596,0.9999029636383057
1731836209.7209764,613,0.9999270439147949
1731836210.8204958,614,1.0
1731836219.6471965,622,0.9999265670776367
1731836220.7502775,623,0.9999092817306519
1731836226.1574876,628,1.0
1731836227.270699,629,0.9999144673347473
1731836231.6710572,633,0.9999273419380188
1731836236.0278451,637,1.0
1731836242.8123746,643,1.0
1731836243.8924332,644,1.0
1731836249.3706808,649,1.0
1731836251.59712,651,1.0
1731836259.4382455,658,1.0
1731836261.7029557,660,1.0
1731836269.4328237,667,1.0
1731836278.1885097,675,1.0
1731836279.2822077,676,1.0
1731836288.1396236,684,1.0
1731836296.9388213,692,1.0
1731836299.102492,694,1.0
1731836317.4679632,710,1.0
1731836329.738283,721,1.0
1731836331.904886,723,1.0
1731836334.1507187,725,1.0
1731836335.2469633,726,1.0
1731836337.4158056,728,1.0
