Error
5.528184359479069998e-03
5.231818182523985568e-03
8.644458168297388387e-05
4.142936618435859438e-04
1.756612596736209118e-03
7.611392056332959809e-03
1.018125073155025590e-03
1.013488015038821813e-02
4.930756250514517665e-03
6.843209218118088098e-03
1.882357446573201679e-03
3.372726067811140319e-03
1.080493238013704657e-02
6.296580641105504268e-05
3.382651186448815128e-03
1.298739126336768274e-02
4.871739147217376241e-03
3.707298615435983356e-03
5.974494533057090988e-03
4.062841978246881265e-03
4.189040395333445445e-03
1.209797256738508577e-03
1.445908358609386893e-02
1.864855086825044014e-03
3.291724293123019993e-03
2.217036715903826592e-03
6.328276987722595420e-03
6.156561763120243710e-03
2.800804446528353843e-03
2.516497822326572856e-04
8.971026587988622418e-04
3.120329233638012827e-03
6.399673808890385049e-03
7.672009985216822654e-03
3.946035071269085766e-03
9.593480936958925743e-04
1.090695833086411173e-02
5.830847117075260190e-03
3.643479035378676800e-03
1.096501493880921996e-02
5.306203211453656022e-04
4.399282155722900739e-03
1.526333836086286953e-03
6.528166742651249268e-04
1.201974555704728338e-02
7.251739907849475385e-03
1.158997724786538664e-03
6.102774023406393189e-03
3.203358720735980346e-03
5.210153676250351210e-04
3.802547737845927023e-03
8.463885042115175047e-03
1.315158260771244307e-02
4.112627653993927365e-03
3.327582786265587296e-03
6.392416732897246087e-03
7.493144406327113642e-03
1.207662822622879509e-03
1.543195865599755962e-03
9.069210557307556082e-04
3.642838705143988144e-03
1.293637161789753902e-02
6.610129012691402794e-03
8.063465202023178263e-03
4.849647754120616112e-03
1.116309042473959037e-03
2.337899047701317776e-03
6.084417890011983333e-03
1.002970590934059878e-03
2.650326841376510287e-03
5.948667880257980586e-03
1.728891633659477515e-03
6.410345979468529305e-03
1.759200598101409154e-03
1.563686433109794235e-03
6.868608984094072729e-04
2.606144055182990464e-03
1.185016476656055966e-02
8.174882662859011022e-04
1.994095072526378895e-02
2.335737933159243510e-03
8.178511200855579852e-03
8.636454040363780033e-03
7.322603120488357584e-03
5.470127751533961774e-03
4.578361178024172203e-04
5.322424910732436593e-03
3.879974335390368265e-03
3.356931255355485519e-03
5.605557596170621278e-03
9.800467685322045847e-03
7.614807150917965971e-03
6.755270532554173354e-03
5.232351791052892998e-03
1.784386920665831063e-04
8.819481765778965088e-03
6.947156159549219660e-03
1.809573243230253297e-03
1.977339764718691415e-03
5.209566706868553818e-03
4.479750321882113202e-03
6.332439134248071463e-03
1.848569354522794708e-02
7.240854293859767810e-03
2.241155821410433912e-03
1.885217588288144383e-02
6.563811792382253686e-03
4.249871767628871609e-03
2.577329194621998912e-04
5.745469752450100935e-03
5.674606539811218736e-03
4.836627706015279469e-04
2.769588347587279616e-03
5.950375427550483667e-03
4.692339959798759799e-03
1.570943509102932655e-04
5.866922388682695513e-03
9.818396931893329498e-04
7.758881453722922539e-03
3.680191302167495210e-03
8.898295745498564432e-03
7.577667997306021357e-03
6.988137294569295990e-04
5.484215016697113060e-03
2.959819788142713237e-03
3.196955418389093358e-03
8.845468501136747111e-03
2.025524614879015833e-02
3.412319820656057896e-03
2.249907001284512636e-03
1.560484781936350741e-03
8.196653890838427256e-03
4.642821088316167848e-03
6.962950972004874027e-03
2.720122836957578061e-03
1.032767124435575272e-02
8.213302476940333597e-04
2.715907329579210754e-03
3.394390574084774244e-03
4.347735571830460728e-03
1.657067925668562333e-03
8.698259248224461671e-03
4.274631203370168019e-03
6.186710645003502644e-03
3.721492602304916301e-03
1.546931125302106668e-03
5.948667880257980370e-04
2.339339790729367142e-03
1.411543969347760219e-02
7.027410882296868805e-03
3.615944835287062883e-03
1.290620272569444581e-02
6.302130169806140041e-03
5.049003900520362964e-03
7.167856647105256759e-03
2.794828031004592626e-03
1.457034096437102855e-02
1.119510693647402487e-02
3.786699564537381827e-03
8.416500604748211947e-03
5.901470205876134523e-03
5.662226821940570531e-03
