Output,Target,Error
-6.590568274259567261e-02,-6.593400239944458008e-02,2.831965684890747070e-05
4.637679085135459900e-02,4.615699872374534607e-02,2.197921276092529297e-04
5.123611539602279663e-02,5.110500007867813110e-02,1.311153173446655273e-04
5.020784586668014526e-02,5.017799884080886841e-02,2.984702587127685547e-05
-6.309688836336135864e-02,-6.315600126981735229e-02,5.911290645599365234e-05
-6.777531653642654419e-02,-6.778600066900253296e-02,1.068413257598876953e-05
-1.270208694040775299e-02,-1.270900014787912369e-02,6.913207471370697021e-06
-6.364023685455322266e-02,-6.377299875020980835e-02,1.327618956565856934e-04
-2.903837896883487701e-02,-3.037099912762641907e-02,1.332620158791542053e-03
-9.436509571969509125e-03,-1.177900005131959915e-02,2.342490479350090027e-03
-6.250899285078048706e-02,-6.253799796104431152e-02,2.900511026382446289e-05
-7.615983486175537109e-02,-7.611300051212310791e-02,4.683434963226318359e-05
-7.080034166574478149e-02,-7.087100297212600708e-02,7.066130638122558594e-05
-5.882981419563293457e-02,-5.883200094103813171e-02,2.186745405197143555e-06
-4.810448735952377319e-02,-4.801300168037414551e-02,9.148567914962768555e-05
6.406149268150329590e-02,6.408199667930603027e-02,2.050399780273437500e-05
3.687569871544837952e-03,4.029999952763319016e-03,3.424300812184810638e-04
-7.328680902719497681e-02,-7.333800196647644043e-02,5.119293928146362305e-05
-9.901669109240174294e-04,-9.299999801442027092e-04,6.016693077981472015e-05
2.533376403152942657e-02,2.603399939835071564e-02,7.002353668212890625e-04
4.322924092411994934e-02,4.368200153112411499e-02,4.527606070041656494e-04
-4.485701397061347961e-02,-4.492000117897987366e-02,6.298720836639404297e-05
2.520328620448708534e-03,3.409999888390302658e-03,8.896712679415941238e-04
3.950677067041397095e-02,3.965900093317031860e-02,1.522302627563476562e-04
2.927383035421371460e-02,2.944100089371204376e-02,1.671705394983291626e-04
-3.056757524609565735e-02,-3.068000078201293945e-02,1.124255359172821045e-04
-6.966660916805267334e-02,-6.932900100946426392e-02,3.376081585884094238e-04
-3.208961710333824158e-02,-3.377699851989746094e-02,1.687381416559219360e-03
-1.595049351453781128e-02,-1.611899957060813904e-02,1.685060560703277588e-04
3.498722985386848450e-02,3.563499823212623596e-02,6.477683782577514648e-04
2.917912602424621582e-02,3.037099912762641907e-02,1.191873103380203247e-03
6.530155241489410400e-02,6.531699746847152710e-02,1.544505357742309570e-05
3.497261554002761841e-02,3.501600027084350586e-02,4.338473081588745117e-05
-6.764179468154907227e-02,-6.747700273990631104e-02,1.647919416427612305e-04
-1.668104343116283417e-02,-1.673799939453601837e-02,5.695596337318420410e-05
4.301919043064117432e-02,4.306299984455108643e-02,4.380941390991210938e-05
7.341814786195755005e-02,7.333800196647644043e-02,8.014589548110961914e-05
-2.843535877764225006e-02,-3.006099909543991089e-02,1.625640317797660828e-03
-2.558441832661628723e-02,-2.696299925446510315e-02,1.378580927848815918e-03
-4.647205397486686707e-02,-4.646699875593185425e-02,5.055218935012817383e-06
2.421853877604007721e-02,2.417499944567680359e-02,4.353933036327362061e-05
-6.470679072663187981e-04,-3.100000089034438133e-03,2.452932298183441162e-03
-2.542074583470821381e-02,-2.603399939835071564e-02,6.132535636425018311e-04
2.168534137308597565e-02,2.262599952518939972e-02,9.406581521034240723e-04
-1.690710196271538734e-03,-1.859999960288405418e-03,1.692897640168666840e-04
-1.520509598776698112e-03,-3.409999888390302658e-03,1.889490289613604546e-03
1.741865649819374084e-02,1.735799945890903473e-02,6.065703928470611572e-05
7.339800894260406494e-02,7.333800196647644043e-02,6.000697612762451172e-05
6.677106767892837524e-02,6.562600284814834595e-02,1.145064830780029297e-03
-1.551196351647377014e-02,-1.518900040537118912e-02,3.229631111025810242e-04
3.761163726449012756e-02,3.749199956655502319e-02,1.196376979351043701e-04
3.186328709125518799e-02,3.222899883985519409e-02,3.657117486000061035e-04
-5.557253956794738770e-02,-5.543300136923789978e-02,1.395381987094879150e-04
-6.620474159717559814e-02,-6.562600284814834595e-02,5.787387490272521973e-04
-6.221808120608329773e-02,-6.222999840974807739e-02,1.191720366477966309e-05
2.561211958527565002e-02,2.541499957442283630e-02,1.971200108528137207e-04
-1.327883824706077576e-02,-1.332900021225214005e-02,5.016196519136428833e-05
4.020874947309494019e-02,4.027799889445304871e-02,6.924942135810852051e-05
6.664493680000305176e-02,6.593400239944458008e-02,7.109344005584716797e-04
6.512448936700820923e-02,6.500799953937530518e-02,1.164898276329040527e-04
-5.696737021207809448e-02,-5.697799846529960632e-02,1.062825322151184082e-05
-3.136924281716346741e-02,-3.130000084638595581e-02,6.924197077751159668e-05
9.220465086400508881e-03,9.610000066459178925e-03,3.895349800586700439e-04
-1.085172872990369797e-03,-1.240000012330710888e-03,1.548271393403410912e-04
4.327433928847312927e-02,4.368200153112411499e-02,4.076622426509857178e-04
-2.436581626534461975e-02,-2.448499947786331177e-02,1.191832125186920166e-04
6.042303889989852905e-02,6.037700176239013672e-02,4.603713750839233398e-05
-2.217736281454563141e-02,-2.386499941349029541e-02,1.687636598944664001e-03
5.174698773771524429e-03,5.890000145882368088e-03,7.153013721108436584e-04
-5.186193808913230896e-02,-5.172400176525115967e-02,1.379363238811492920e-04
1.312583964318037033e-02,1.332900021225214005e-02,2.031605690717697144e-04
-6.898134946823120117e-02,-6.902000308036804199e-02,3.865361213684082031e-05
-6.063738092780113220e-02,-6.068500131368637085e-02,4.762038588523864746e-05
-4.233877733349800110e-02,-4.244399815797805786e-02,1.052208244800567627e-04
-7.090490311384201050e-02,-7.087100297212600708e-02,3.390014171600341797e-05
5.444347485899925232e-02,5.388800054788589478e-02,5.554743111133575439e-04
-7.294271886348724365e-02,-7.241299748420715332e-02,5.297213792800903320e-04
-7.801578193902969360e-02,-7.796200364828109741e-02,5.377829074859619141e-05
-6.435504555702209473e-02,-6.439100205898284912e-02,3.595650196075439453e-05
-4.158712178468704224e-02,-4.182599857449531555e-02,2.388767898082733154e-04
2.208709530532360077e-02,2.262599952518939972e-02,5.389042198657989502e-04
-2.930298447608947754e-02,-2.944100089371204376e-02,1.380164176225662231e-04
2.649688348174095154e-02,2.758299931883811951e-02,1.086115837097167969e-03
-4.253246635198593140e-02,-4.368200153112411499e-02,1.149535179138183594e-03
7.730742543935775757e-02,7.642100006341934204e-02,8.864253759384155273e-04
5.017302185297012329e-02,5.017799884080886841e-02,4.976987838745117188e-06
2.614677324891090393e-02,2.696299925446510315e-02,8.162260055541992188e-04
1.679988810792565346e-03,3.409999888390302658e-03,1.730011077597737312e-03
-1.810299605131149292e-02,-1.828799955546855927e-02,1.850035041570663452e-04
2.077732607722282410e-02,2.076699957251548767e-02,1.032650470733642578e-05
6.565354764461517334e-02,6.500799953937530518e-02,6.455481052398681641e-04
-1.192362140864133835e-02,-1.208900008350610733e-02,1.653786748647689819e-04
6.878747371956706047e-04,6.200000061653554440e-04,6.787473103031516075e-05
