Output,Target,Error
5.051215738058090210e-02,5.048700049519538879e-02,2.515688538551330566e-05
3.035961650311946869e-02,3.099000081419944763e-02,6.303843110799789429e-04
-5.245986953377723694e-02,-5.265099927783012390e-02,1.911297440528869629e-04
-7.358163595199584961e-02,-7.364699989557266235e-02,6.536394357681274414e-05
2.623592317104339600e-02,2.634399943053722382e-02,1.080762594938278198e-04
5.483750253915786743e-02,5.481500178575515747e-02,2.250075340270996094e-05
-6.587734073400497437e-02,-6.593400239944458008e-02,5.666166543960571289e-05
1.267439965158700943e-02,1.270900014787912369e-02,3.460049629211425781e-05
4.414258524775505066e-02,4.399200156331062317e-02,1.505836844444274902e-04
7.784195989370346069e-02,7.796200364828109741e-02,1.200437545776367188e-04
6.462107598781585693e-02,6.469999998807907104e-02,7.892400026321411133e-05
7.572670280933380127e-02,7.580400258302688599e-02,7.729977369308471680e-05
-4.032104834914207458e-02,-4.027799889445304871e-02,4.304945468902587891e-05
2.652521478012204170e-03,2.790000056847929955e-03,1.374785788357257843e-04
-6.493695080280303955e-02,-6.469999998807907104e-02,2.369508147239685059e-04
-2.262024581432342529e-02,-2.262599952518939972e-02,5.753710865974426270e-06
5.698078125715255737e-02,5.697799846529960632e-02,2.782791852951049805e-06
-3.420584648847579956e-02,-3.408699855208396912e-02,1.188479363918304443e-04
6.100365146994590759e-02,6.099399924278259277e-02,9.652227163314819336e-06
-3.529191762208938599e-02,-3.532499819993972778e-02,3.308057785034179688e-05
-5.929109081625938416e-02,-5.914099887013435364e-02,1.500919461250305176e-04
-6.565602961927652359e-03,-6.510000210255384445e-03,5.560275167226791382e-05
-4.702423885464668274e-02,-4.708499833941459656e-02,6.075948476791381836e-05
-7.133221626281738281e-02,-7.148800045251846313e-02,1.557841897010803223e-04
2.755099348723888397e-02,2.758299931883811951e-02,3.200583159923553467e-05
-2.000066824257373810e-02,-2.014699950814247131e-02,1.463312655687332153e-04
-3.812914341688156128e-02,-3.811199963092803955e-02,1.714378595352172852e-05
3.208084404468536377e-02,3.191899880766868591e-02,1.618452370166778564e-04
2.334390953183174133e-02,2.324599958956241608e-02,9.790994226932525635e-05
2.251780964434146881e-02,2.262599952518939972e-02,1.081898808479309082e-04
4.284030571579933167e-02,4.275399819016456604e-02,8.630752563476562500e-05
1.910118758678436279e-02,1.921799965202808380e-02,1.168120652437210083e-04
8.494443260133266449e-03,8.679999969899654388e-03,1.855567097663879395e-04
-9.809719398617744446e-03,-9.920000098645687103e-03,1.102807000279426575e-04
-3.168551716953516006e-03,-3.719999920576810837e-03,5.514482036232948303e-04
3.003801777958869934e-02,3.068000078201293945e-02,6.419830024242401123e-04
-6.846914440393447876e-02,-6.840299814939498901e-02,6.614625453948974609e-05
-1.446699444204568863e-02,-1.425900030881166458e-02,2.079941332340240479e-04
-5.087279155850410461e-02,-5.079599842429161072e-02,7.679313421249389648e-05
7.524774968624114990e-02,7.518800348043441772e-02,5.974620580673217773e-05
8.631091564893722534e-03,8.679999969899654388e-03,4.890840500593185425e-05
-1.524740643799304962e-02,-1.518900040537118912e-02,5.840603262186050415e-05
