Wall time,Step,Value
1731453912.326772,4,0.000640116399154067
1731453923.996023,14,0.0014181226724758744
1731453925.1769013,15,0.001480148988775909
1731453928.680723,18,0.0016520131612196565
1731453929.8910496,19,0.001704868394881487
1731453937.8705442,26,0.002021160675212741
1731453938.9752092,27,0.0020595414098352194
1731453953.8495402,40,0.0024408779572695494
1731453961.9878907,47,0.0025774247478693724
1731453963.1883187,48,0.002593994140625
1731453964.3382435,49,0.0026099139358848333
1731453970.145382,54,0.0026806246023625135
1731453979.3850574,62,0.002768085803836584
1731453980.538252,63,0.0027771792374551296
1731453984.0017922,66,0.002802375704050064
1731453985.1471524,67,0.002810124773532152
1731453988.5588496,70,0.002831595716997981
1731453989.740866,71,0.0028381990268826485
1731453996.6409378,77,0.002872722689062357
1731454002.1419373,82,0.0028957941103726625
1731454010.124537,89,0.002921242965385318
1731454021.8685338,99,0.0029472075402736664
1731454026.4983943,103,0.0029550131876021624
1731454031.0740297,107,0.0029616649262607098
1731454047.1878088,121,0.0029781025368720293
1731454051.759507,125,0.00298134027980268
1731454052.9728816,126,0.0029820718336850405
1731454055.2921262,128,0.0029834501910954714
1731454057.6047273,130,0.0029847226105630398
1731454064.588338,136,0.0029879824724048376
1731454073.9907959,144,0.002991273533552885
1731454076.2898636,146,0.002991944318637252
1731454077.4530725,147,0.00299226026982069
1731454080.9746823,150,0.002993135480210185
1731454089.003865,157,0.002994811860844493
1731454092.505636,160,0.0029953985940665007
1731454094.8784285,162,0.002995752263814211
1731454097.2559187,164,0.0029960789252072573
1731454105.671475,171,0.0029970365576446056
1731454106.84044,172,0.002997152740135789
1731454112.6737676,177,0.0029976689256727695
1731454121.0699112,184,0.0029982381965965033
1731454122.2303166,185,0.002998307114467025
1731454129.2203186,191,0.0029986684676259756
1731454130.3180978,192,0.002998720621690154
1731454205.5978882,203,0.0029991301707923412
1731454207.8357346,205,0.0029990561306476593
1731454217.056725,213,0.0029977993108332157
1731454219.351249,215,0.0029972465708851814
1731454229.5127714,224,0.0029935913626104593
1731454235.4020004,229,0.002990740817040205
1731454253.0236537,244,0.0029787179082632065
1731454254.1888597,245,0.002977732801809907
1731454269.2863505,258,0.002962858648970723
1731454270.5034673,259,0.002961556427180767
1731454271.69881,260,0.0029602316208183765
1731454284.4775093,271,0.0029441851656883955
1731454287.9388785,274,0.002939342288300395
1731454292.4434283,278,0.002932576695457101
1731454296.9687881,282,0.0029254599940031767
1731454300.3257341,285,0.0029198932461440563
1731454303.5907364,288,0.0029141311533749104
1731454305.7655516,290,0.002910181414335966
1731454311.4757519,295,0.00289993011392653
1731454313.8000865,297,0.002895679324865341
1731454314.896856,298,0.002893522148951888
1731454325.9398794,308,0.002870782744139433
1731454330.4015148,312,0.002861098386347294
1731454335.0061407,316,0.0028510813135653734
1731454337.319471,318,0.0028459487948566675
1731454338.490244,319,0.0028433515690267086
1731454341.9587965,322,0.0028354371897876263
1731454359.3510199,337,0.0027931337244808674
1731454368.608135,345,0.0027687454130500555
1731454369.76215,346,0.002765609184280038
1731454383.173936,358,0.0027264810632914305
1731454389.7794065,364,0.0027059002313762903
1731454390.8633678,365,0.0027024054434150457
1731454391.950095,366,0.0026988922618329525
1731454405.110221,378,0.0026553208008408546
1731454414.0160096,386,0.002624856075271964
1731454418.4626334,390,0.0026092096231877804
1731454420.707024,392,0.00260128453373909
1731454426.4268732,397,0.00258117844350636
1731454495.7080219,402,0.002560660010203719
1731454498.0170145,404,0.00255233864299953
1731454510.1228368,415,0.002505436772480607
1731454516.9399388,421,0.002479065442457795
1731454518.0891566,422,0.0024746176786720753
1731454533.7029512,436,0.002410815330222249
1731454534.775757,437,0.0024061514995992184
1731454536.9181404,439,0.002396782161667943
1731454544.390659,446,0.00236356258392334
1731454550.8498275,452,0.002334573306143284
1731454555.3211076,456,0.002314991317689419
1731454561.0236716,461,0.002290234435349703
1731454565.3898995,465,0.0022702112328261137
1731454568.5333285,468,0.0022550702560693026
1731454570.6759605,470,0.0022449183743447065
1731454575.0843327,474,0.0022244788706302643
1731454576.3003182,475,0.0022193409968167543
1731454582.2261229,480,0.002193489344790578
1731454583.4062908,481,0.002188286744058132
1731454590.4681237,487,0.0021568541415035725
1731454598.5292218,494,0.002119727898389101
1731454616.3391085,510,0.002033171709626913
1731454618.5796926,512,0.0020221988670527935
1731454619.7072713,513,0.0020167003385722637
1731454620.8117287,514,0.0020111938938498497
1731454624.1625187,517,0.0019946282263845205
1731454626.4380007,519,0.001983546419069171
1731454642.5335264,533,0.0019051858689635992
1731454643.6345623,534,0.0018995394930243492
1731454645.8207686,536,0.0018882285803556442
1731454648.0390184,538,0.0018768939189612865
1731454650.2494466,540,0.0018655362073332071
1731454654.655281,544,0.0018427545437589288
1731454656.8510804,546,0.0018313319887965918
1731454661.29295,550,0.001808426808565855
1731454663.6136355,552,0.001796945696696639
1731454668.1728227,556,0.0017739295726642013
1731454674.954508,562,0.0017392818117514253
1731454677.2989979,564,0.0017277023289352655
1731454682.0161538,568,0.001704502385109663
1731454701.0262525,584,0.0016112601151689887
1731454702.2234795,585,0.0016054143197834492
1731454705.8456492,588,0.0015878673875704408
