Wall time,Step,Value
1731456408.745103,1789,3.2533833405068435e-08
1731456411.9848917,1792,3.9271203178259384e-08
1731456416.374714,1796,3.2161029395183505e-08
1731456420.8923159,1800,3.802626480364779e-08
1731456503.6776667,1819,4.171553058540667e-08
1731456508.2145023,1823,3.581119756290718e-08
1731456516.0407183,1830,5.5668138543296664e-08
1731456522.4877307,1836,8.493887548866041e-08
1731456524.6036577,1838,7.612926111733032e-08
1731456534.5904887,1847,8.324910538703989e-08
1731456539.075631,1851,4.895913363611726e-08
1731456549.2442153,1860,5.20345082577478e-08
1731456554.8657973,1865,4.733927738698185e-08
1731456555.998488,1866,6.772434346657974e-08
1731456557.117639,1867,6.571049482317903e-08
1731456574.9952435,1883,6.888169679086786e-08
1731456580.3631914,1888,5.267439462386392e-08
1731456587.9851418,1895,5.605310349210413e-08
1731456592.3346975,1899,4.258742336560317e-08
1731456595.532734,1902,7.872395002550547e-08
1731456601.9341037,1908,7.923852507474294e-08
1731456602.9854918,1909,4.0008721668982616e-08
1731456604.0423825,1910,9.670204548228867e-08
1731456607.3020878,1913,4.929992414304252e-08
1731456612.6183364,1918,4.03245046243228e-08
1731456619.049901,1924,9.00087542277106e-08
1731456620.1865547,1925,4.622867422199306e-08
1731456630.7753255,1935,4.539459297348003e-08
1731456631.8178854,1936,4.379057472192471e-08
1731456636.0679128,1940,3.5512695006900685e-08
1731456637.197729,1941,5.199470010097684e-08
1731456641.4471493,1945,3.6784683743462665e-08
1731456643.553223,1947,4.3722774734078484e-08
1731456649.918595,1953,4.278557597103827e-08
1731456653.071538,1956,5.189808405248186e-08
1731456657.3762062,1960,5.395004620822874e-08
1731456658.464837,1961,4.375430151526416e-08
1731456660.5920036,1963,5.609073383538998e-08
1731456661.6134884,1964,3.930988867750784e-08
1731456663.7704043,1966,4.137674380899625e-08
1731456675.5350223,1977,4.517097096368161e-08
1731456677.7423203,1979,4.9240334476507996e-08
1731456686.2651365,1987,4.2685599055403145e-08
1731456687.3143187,1988,5.104492828422735e-08
1731456690.4419746,1991,4.7275367620613906e-08
1731456792.2238624,2026,4.618808802092644e-08
1731456803.3558362,2036,3.651175717322985e-08
1731456815.4628289,2047,3.654141877973416e-08
1731456823.3485456,2054,5.1043496540614797e-08
1731456824.4690542,2055,3.4355863931523345e-08
1731456837.852847,2067,3.188748820548426e-08
1731456841.2050002,2070,4.1406206463534545e-08
1731456851.1571016,2079,4.223657157353955e-08
1731456862.246158,2089,3.5999502046024645e-08
1731456871.2562017,2097,4.623211324883414e-08
1731456872.4111009,2098,3.84421419141745e-08
1731456874.6507282,2100,3.8476745345406016e-08
1731456878.0220294,2103,4.64068605765533e-08
1731456884.8031723,2109,4.861861313543159e-08
1731456890.4375746,2114,3.442991669544426e-08
1731456891.5516984,2115,3.5348875826457515e-08
1731456896.080401,2119,3.5553654242903576e-08
1731456897.1951897,2120,3.461119746361874e-08
1731456904.7872243,2127,3.264449688344939e-08
1731456914.5080326,2136,3.672614212746339e-08
1731456917.7781205,2139,3.326905684275516e-08
1731456929.0252204,2149,2.5138291448456584e-08
1731456940.2232318,2159,4.052140312182928e-08
1731456950.8088698,2169,2.9535485168707964e-08
1731456970.6620781,2187,3.177665419684672e-08
1731456978.2257175,2194,3.432486295196213e-08
1731456985.6501896,2201,3.2119384485440605e-08
1731456987.7582474,2203,2.879966132240952e-08
1731456994.4522517,2209,3.217558131041187e-08
1731457059.8437767,2211,2.932867460003763e-08
1731457063.2296526,2214,2.5044496254622572e-08
1731457064.3603842,2215,2.7145070191636478e-08
1731457071.0161755,2221,2.9783068455913053e-08
1731457075.2014441,2225,3.396310788161827e-08
1731457086.8392181,2236,3.351955157882003e-08
1731457090.086141,2239,2.921941266720296e-08
1731457095.3603704,2244,3.692422723133859e-08
1731457110.0670958,2257,2.7076314523810652e-08
1731457136.0566528,2281,2.5634427913701074e-08
1731457156.9805665,2300,3.094130818226404e-08
1731457162.2838852,2305,3.056189967765022e-08
1731457163.3167498,2306,2.9245191157656336e-08
1731457173.8686998,2316,2.2248999087537413e-08
1731457177.1478574,2319,2.753709260616688e-08
1731457182.5345354,2324,2.8892648273881605e-08
1731457191.5888164,2332,2.5399282677085466e-08
1731457194.970121,2335,2.7389111423303802e-08
1731457202.8501174,2342,2.6479767711862223e-08
1731457207.0497808,2346,2.5652314050716996e-08
1731457213.6671364,2352,2.8504089755188033e-08
1731457221.099985,2359,2.858122982729583e-08
1731457236.1753314,2373,2.9045871485777752e-08
1731457248.4135866,2384,2.4993569880393807e-08
1731457253.8621364,2389,2.4622702099463822e-08
1731457258.2025433,2393,2.459335846083377e-08
1731457259.255174,2394,2.4136602050361944e-08
1731457262.4496624,2397,2.5745606535565457e-08
1731457263.501809,2398,2.8142567387590134e-08
1731457356.6466668,2428,2.6620339710348162e-08
1731457360.0367148,2431,2.4404652521070602e-08
1731457364.5514965,2435,2.5144036186475205e-08
1731457365.716356,2436,2.3795488246491914e-08
1731457371.3874626,2441,2.395146481148913e-08
1731457372.5481348,2442,2.1759957391509488e-08
1731457385.7963152,2454,2.225650419518388e-08
1731457394.3260639,2462,2.435824875135495e-08
1731457396.4098601,2464,2.462389403490306e-08
1731457397.5229506,2465,2.8555822595421887e-08
1731457419.474041,2485,2.9663077327768406e-08
1731457428.0965672,2493,2.760624617792473e-08
1731457433.394652,2498,2.2830954904407008e-08
1731457435.7013228,2500,2.3680513550061733e-08
1731457438.9823542,2503,2.283116096180038e-08
1731457441.1123047,2505,2.3384153280403552e-08
1731457442.1868236,2506,2.6197621849632924e-08
1731457449.6213753,2513,2.0576605308519902e-08
1731457453.8415253,2517,2.308336100043107e-08
1731457454.8875866,2518,2.2100762109289462e-08
1731457455.9391708,2519,2.601520954215175e-08
1731457458.013738,2521,2.2186625869835552e-08
1731457460.1819084,2523,2.545815291910003e-08
1731457465.8570683,2528,2.1152459339646157e-08
1731457468.0378685,2530,2.1450807352607626e-08
1731457476.8756173,2538,2.613936977979847e-08
1731457507.065364,2565,2.309588431614884e-08
1731457508.1948822,2566,2.6240273953703763e-08
1731457510.302667,2568,2.647989916226834e-08
1731457519.9909525,2577,2.421939981900323e-08
1731457521.0451412,2578,2.6026421906522046e-08
1731457528.4959838,2585,2.3121765835298902e-08
1731457531.848693,2588,2.6788422147205893e-08
1731457532.9685822,2589,2.7318140638499244e-08
1731457536.2292807,2592,2.460064507658899e-08
1731457543.955298,2599,2.181687719371439e-08
1731457546.2077427,2601,2.2299461832631096e-08
1731457551.7908475,2606,2.4887922833727316e-08
1731457625.173074,2618,3.702606221622773e-08
1731457626.3317027,2619,3.3617745032188395e-08
1731457635.5386422,2627,3.1088990937178096e-08
1731457636.6820889,2628,2.7920435741179972e-08
1731457644.320779,2635,2.8070980206962304e-08
1731457647.5765564,2638,2.6550367238087347e-08
1731457648.6250193,2639,2.937609089315174e-08
1731457649.7075558,2640,2.7866189356018367e-08
1731457652.8802526,2643,3.2108900427374465e-08
1731457673.692284,2662,2.685688116343954e-08
1731457682.4832928,2670,3.32051506291009e-08
1731457683.522431,2671,3.037406060002468e-08
1731457686.7360008,2674,2.4521140673527952e-08
1731457694.649893,2681,2.7249949852148347e-08
1731457698.0711913,2684,2.7097597055103506e-08
1731457700.3747685,2686,2.6379986195479432e-08
1731457703.7964246,2689,2.90534298841294e-08
1731457708.1612177,2693,3.23053370721027e-08
1731457718.110139,2702,2.7778233047115464e-08
1731457724.7931669,2708,2.4872228721051215e-08
