Output,Target,Error
7.525447010993957520e-02,7.518800348043441772e-02,6.646662950515747070e-05
-3.456887975335121155e-02,-3.439600020647048950e-02,1.728795468807220459e-04
3.120509348809719086e-02,3.099000081419944763e-02,2.150926738977432251e-04
4.643765091896057129e-02,4.646699875593185425e-02,2.934783697128295898e-05
5.266639217734336853e-02,5.265099927783012390e-02,1.539289951324462891e-05
3.534883633255958557e-02,3.501600027084350586e-02,3.328360617160797119e-04
-3.721888363361358643e-02,-3.718300163745880127e-02,3.588199615478515625e-05
3.869868814945220947e-02,3.873100131750106812e-02,3.231316804885864258e-05
4.787966236472129822e-02,4.801300168037414551e-02,1.333393156528472900e-04
2.292148023843765259e-02,2.293599955737590790e-02,1.451931893825531006e-05
-6.692517548799514771e-02,-6.685999780893325806e-02,6.517767906188964844e-05
1.838329434394836426e-02,1.828799955546855927e-02,9.529478847980499268e-05
1.058711390942335129e-02,1.054000016301870346e-02,4.711374640464782715e-05
9.391665458679199219e-03,9.610000066459178925e-03,2.183346077799797058e-04
7.440543174743652344e-02,7.426299899816513062e-02,1.424327492713928223e-04
5.221547558903694153e-02,5.203299969434738159e-02,1.824758946895599365e-04
-1.770781353116035461e-02,-1.766799949109554291e-02,3.981404006481170654e-05
-1.633836701512336731e-02,-1.642899960279464722e-02,9.063258767127990723e-05
6.161727756261825562e-02,6.161199882626533508e-02,5.278736352920532227e-06
4.716572538018226624e-02,4.708499833941459656e-02,8.072704076766967773e-05
-6.192871555685997009e-02,-6.192100048065185547e-02,7.715076208114624023e-06
-6.793219596147537231e-03,-6.819999776780605316e-03,2.678018063306808472e-05
-4.296565055847167969e-02,-4.306299984455108643e-02,9.734928607940673828e-05
-3.372966498136520386e-02,-3.377699851989746094e-02,4.733353853225708008e-05
-1.401626877486705780e-02,-1.394900027662515640e-02,6.726849824190139771e-05
2.168754860758781433e-02,2.169699966907501221e-02,9.451061487197875977e-06
4.617265239357948303e-02,4.615699872374534607e-02,1.565366983413696289e-05
7.065249979496002197e-02,7.056300342082977295e-02,8.949637413024902344e-05
-3.031258843839168549e-02,-3.037099912762641907e-02,5.841068923473358154e-05
6.287935189902782440e-03,6.200000178068876266e-03,8.793501183390617371e-05
3.730035945773124695e-02,3.749199956655502319e-02,1.916401088237762451e-04
-2.659703977406024933e-02,-2.696299925446510315e-02,3.659594804048538208e-04
6.102290004491806030e-02,6.099399924278259277e-02,2.890080213546752930e-05
-2.417132444679737091e-02,-2.417499944567680359e-02,3.674998879432678223e-06
-1.859525218605995178e-02,-1.859799958765506744e-02,2.747401595115661621e-06
-4.627150017768144608e-03,-4.650000017136335373e-03,2.284999936819076538e-05
1.711953803896903992e-02,1.704799942672252655e-02,7.153861224651336670e-05
2.519937418401241302e-02,2.541499957442283630e-02,2.156253904104232788e-04
-7.774827629327774048e-02,-7.765399664640426636e-02,9.427964687347412109e-05
-7.804954051971435547e-02,-7.796200364828109741e-02,8.753687143325805664e-05
1.982800476253032684e-02,1.983699947595596313e-02,8.994713425636291504e-06
-4.586409311741590500e-03,-4.650000017136335373e-03,6.359070539474487305e-05
-7.571407407522201538e-02,-7.580400258302688599e-02,8.992850780487060547e-05
-2.106142602860927582e-02,-2.107699960470199585e-02,1.557357609272003174e-05
1.047955825924873352e-02,1.054000016301870346e-02,6.044190376996994019e-05
3.422282263636589050e-02,3.439600020647048950e-02,1.731775701045989990e-04
9.131248109042644501e-03,9.300000034272670746e-03,1.687519252300262451e-04
4.279537871479988098e-02,4.275399819016456604e-02,4.138052463531494141e-05
6.416293978691101074e-02,6.408199667930603027e-02,8.094310760498046875e-05
-5.998012423515319824e-02,-6.006800010800361633e-02,8.787587285041809082e-05
-6.284113973379135132e-02,-6.284700334072113037e-02,5.863606929779052734e-06
6.574603263288736343e-03,6.510000210255384445e-03,6.460305303335189819e-05
3.266111388802528381e-02,3.284800052642822266e-02,1.868866384029388428e-04
1.300635188817977905e-02,1.301900018006563187e-02,1.264829188585281372e-05
-4.389874637126922607e-02,-4.399200156331062317e-02,9.325519204139709473e-05
-2.291380800306797028e-02,-2.293599955737590790e-02,2.219155430793762207e-05
2.363057434558868408e-02,2.355599962174892426e-02,7.457472383975982666e-05
6.799934804439544678e-02,6.778600066900253296e-02,2.133473753929138184e-04
5.790923908352851868e-02,5.790499970316886902e-02,4.239380359649658203e-06
-5.285270884633064270e-02,-5.265099927783012390e-02,2.017095685005187988e-04
-6.365999579429626465e-02,-6.377299875020980835e-02,1.130029559135437012e-04
-4.077858757227659225e-03,-3.719999920576810837e-03,3.578588366508483887e-04
-6.745783239603042603e-02,-6.747700273990631104e-02,1.917034387588500977e-05
-2.996452897787094116e-02,-3.006099909543991089e-02,9.647011756896972656e-05
-4.046271368861198425e-02,-4.058799892663955688e-02,1.252852380275726318e-04
2.636134251952171326e-02,2.634399943053722382e-02,1.734308898448944092e-05
4.829098656773567200e-02,4.832199960947036743e-02,3.101304173469543457e-05
-1.572845131158828735e-02,-1.580899953842163086e-02,8.054822683334350586e-05
4.065147414803504944e-02,4.058799892663955688e-02,6.347522139549255371e-05
3.923414275050163269e-02,3.934999927878379822e-02,1.158565282821655273e-04
-1.232869457453489304e-02,-1.239900011569261551e-02,7.030554115772247314e-05
-4.600344970822334290e-02,-4.615699872374534607e-02,1.535490155220031738e-04
7.789896428585052490e-02,7.796200364828109741e-02,6.303936243057250977e-05
